"";"Numsiret";"Nometablissement";"nb_stages";"nb_heures";"url";"keywords"
"4728";32849121200036;"CINECO";1;8,71428571428571;"";""
"4729";32849946200021;"MAISON DE LA JEUNESSE ET DE LA CULTURE";1;37,5714285714286;"";""
"4730";32853833500113;"ASSURANCE MUTUELLE DES MOTARDS";1;9,14285714285714;"";""
"4731";32854014100053;"AGC CIGEMAC";1;3,42857142857143;"";""
"4732";32857921400094;"SEMIS";1;0,571428571428571;"";""
"4733";32859236500030;"MONAL GROUP";1;7,57142857142857;"";""
"4734";32866759700020;"CINEMAGINAIRE";1;5,57142857142857;"";""
"4735";32889864800014;"COMMUNAUTE EMMAUS PEUPINS MAULEON";1;15,5714285714286;"";""
"4736";32890601100049;"ENTREPRISE C.ACTION GERONTOL.CANTONS LODEVE CAYLAR";1;12,2857142857143;"";""
"4737";32908551800051;"FONGECIF";1;20,4285714285714;"";""
"4738";32909511100038;"LETTRE M";1;4;"";""
"4739";32911279100028;"ERA AGENCE IMMOBILIERE DE LA MAIRIE";1;7,28571428571429;"";""
"4740";32932438800027;"ASSOCIATION CULTURELLE DE LA GIRANDOLE";1;8,71428571428571;"";""
"4741";32940414900125;"EATON  S.A.S";1;6,57142857142857;"";""
"4742";32945080300047;"MAISON DES TOUTS PETITS";1;6,57142857142857;"";""
"4743";32946371500576;"BPI GROUP";1;7,57142857142857;"";""
"4744";32977962300027;"AGAT FILMS";1;4,71428571428571;"";""
"4745";32991282800053;"KRENO CONSULTING";1;25,5714285714286;"";""
"4746";32992501005136;"SYNERGIE AGENCE LYON TERTIAIRE";1;4,57142857142857;"";""
"4747";32992501005623;"SYNERGIE";1;13,5714285714286;"";""
"4748";32992647100023;"SODIS";1;26,2857142857143;"";""
"4749";33005374500064;"VALCOM";1;13,5714285714286;"";""
"4750";33021354700038;"COMPAGNIE DCA";1;16,5714285714286;"";""
"4751";33021488300036;"ASSOCIATION  GARDOISE D AIDE AUX VICTIMES D'INFRACTIONS PENALES";1;23,5714285714286;"";""
"4752";33026769103579;"CHAUSSEA";1;1,57142857142857;"";""
"4753";33030927900066;"GULF STREAM";1;0,571428571428571;"";""
"4754";33040299100047;"A.P.E.R.S.";1;9,42857142857143;"";""
"4755";33043108100042;"GUANG HUA CULTURES ET MEDIA";1;5,57142857142857;"";""
"4756";33058108301093;"SEGULA ENGINEERING FRANCE";1;20,5714285714286;"";""
"4757";33060680700023;"CONSERVATOIRE DES SITES ALSACIENS";1;25,5714285714286;"";""
"4758";33082513400027;"ARA TOTEM";1;3,57142857142857;"";""
"4759";33090800500037;"CORDAE LA TALVERA";1;1,42857142857143;"";""
"4760";33092707000020;"EUROPEENNE DE TRAITEMENT DES EAUX";1;0,428571428571429;"";""
"4761";33094089100014;"KEOLIS VICHY";1;19,5714285714286;"";""
"4762";33100400200035;"CLR";1;9,57142857142857;"";""
"4763";33100517300033;"LA MACHINE A LIRE";1;8,71428571428571;"";""
"4764";33116258600035;"GERIA D'OC";1;2,57142857142857;"";""
"4765";33119269000070;"TERAGIR";1;21,5714285714286;"";""
"4766";33159627000222;"CIRAD";1;17,4285714285714;"";""
"4767";33164801405916;"MEDIAPOST";1;25,5714285714286;"";""
"4768";33166266800036;"WARF";1;25,8571428571429;"";""
"4769";33168898600024;"OPUS DEVELOPPEMENT";1;13;"";""
"4770";33170562400012;"REFORME, HEBDOMADAIRE PROTESTANT D'ACTUALITE";1;2,42857142857143;"";""
"4771";33177255800051;"MISSION LOCALE D'AJACCIO";1;4,14285714285714;"";""
"4772";33184240100027;"SUD SERVICE GESTION";1;3,57142857142857;"";""
"4773";33187628400026;"SNC CARTIER ET CIE";1;24,8571428571429;"";""
"4774";33197835300026;"PROCAMEX";1;25,5714285714286;"";""
"4775";33202276300012;"XALBADOR KOLEGIOA";1;8,42857142857143;"";""
"4776";33210873700013;"MEDT";1;1,57142857142857;"";""
"4777";33212365200023;"FORUM DES IMAGES";1;26,1428571428571;"";""
"4778";33216132200042;"ESPOIR HERAULT";1;6,57142857142857;"";""
"4779";33261647300028;"CLINIQUE DE SAINT ORENS";1;10,1428571428571;"";""
"4780";33265168600013;"DOMAINE SAINT-GEORGES D'IBRY";1;3,85714285714286;"";""
"4781";33270464200039;"COUGNENC NATALIE";1;4;"";""
"4782";33272561390085;"MARATHON SA";1;4,28571428571429;"";""
"4783";33274953000017;"AIDE SOCIAL A L'HEBERGEMENT";1;5;"";""
"4784";33280470700047;"SARL SOLEC";1;25,8571428571429;"";""
"4785";33282378000025;"LES JARDINS D'EULALIE";1;10,1428571428571;"";""
"4786";33282630400021;"ESPACE MECANIQUE";1;0,428571428571429;"";""
"4787";33289035900018;"LE PARISIEN LIBERE";1;1,85714285714286;"";""
"4788";33298752800046;"COMITE REGIONAL OLYMPIQUE ET SPORTIF DU LANGUEDOC ROUSSILLON";1;25,7142857142857;"";""
"4789";33303519400070;"HAUT COMITE FRANCAIS POUR LA DEFENSE CIVILE";1;26,1428571428571;"";""
"4790";33315871500024;"ARIANE TOURS";1;21,8571428571429;"";""
"4791";33326451300099;"REGIE NETWORK LANGUEDOC ROUSSILLON";1;5,57142857142857;"";""
"4792";33326553600032;"SECOURS POPULAIRE FRANCAIS";1;2,28571428571429;"";""
"4793";33339939200021;"YANN ARTHUS-BERTRAND, EXPLOITANT";1;24,5714285714286;"";""
"4794";33348423600034;"FRAC BASSE-NORMANDIE";1;16,5714285714286;"";""
"4795";33349104100070;"PLANETE ENFANTS & DEVELOPPEMENT";1;6,57142857142857;"";""
"4796";33351989000011;"IEM-SESSAD LA CARDABELLE";1;9,14285714285714;"";""
"4797";33355522500015;"ASSOCIATION";1;4,28571428571429;"";""
"4798";33368928900051;"CABINET PEDIATRIE";1;4,42857142857143;"";""
"4799";33369592200489;"RESIDENCE HERRIOT ACODEGE";1;0,571428571428571;"";""
"4800";33372212200038;"ARPE 47 - CPIE PAYS DE SERRES VALLEE DU LOT";1;13,5714285714286;"";""
"4801";33377152500032;"ASSOCIATION";1;3,57142857142857;"";""
"4802";33379895700028;"ASSOCIATION TUTELAIRE DE L'AUDE - ATDI";1;2,57142857142857;"";""
"4803";33385577300029;"ROSNAY INTERNATIONAL";1;12,8571428571429;"";""
"4804";33385731600066;"SMB";1;6,71428571428571;"";""
"4805";33393151700036;"INSTITUT SAINT JOSEPH";1;30;"";""
"4806";33397711400045;"RENCONTRE CHOREGRAPHIQUES INTERNATIONALES DE SEINE-ST-DENIS";1;25,2857142857143;"";""
"4807";33412981400037;"INSTITUT SAINT PIERRE";1;3,71428571428571;"";""
"4808";33417253300013;"ECOLE SAINT MARTIN OGEC";1;4;"";""
"4809";33421435000038;"CARS BERTHELET";1;13,5714285714286;"";""
"4810";33425733400014;"POLYCLINIQUE KENVAL";1;10,1428571428571;"";""
"4811";33435347100553;"PLATEFORME AUTISME SESSAD NORD";1;6,14285714285714;"";""
"4812";33435347100603;"CAMSP D'ORANGE";1;4,28571428571429;"";""
"4813";33435347100611;"CMPP MARSEILLAIS";1;33;"";""
"4814";33438271000039;"CRAC ALSACE";1;21,4285714285714;"";""
"4815";33439914400206;"CER CHEMINOT LR";1;110,571428571429;"";""
"4816";33458117000035;"ASS DEPARTEMENTALE D AIDE AUX FEMMES";1;4,14285714285714;"";""
"4817";33461138100016;"COLLEGE SAINT FRANCOIS XAVIER";1;5,42857142857143;"";""
"4818";33462672800037;"HABITAT ALTERNATIF SOCIAL";1;18,1428571428571;"";""
"4819";33474788800033;"ZEST";1;10,5714285714286;"";""
"4820";33474899300014;"GROUPE SCOLAIRE DONIBANE SAINTE-FAMILLE D'URQUIJO";1;0,571428571428571;"";""
"4821";33479505100062;"EHPAD";1;5,57142857142857;"";""
"4822";33479505100237;"ENTREPRISE EDENIS";1;8,57142857142857;"";""
"4823";33487372601708;"PROXISERVE";1;3;"";""
"4824";33488320400037;"LE FOURNIL DE SAINT FRANCOIS";1;8,71428571428571;"";""
"4825";33489882200070;"GROUPE DELCOURT";1;11,5714285714286;"";""
"4826";33513297300033;"LABEL VIDEO SARL";1;2,57142857142857;"";""
"4827";33521850900040;"PARTIZAN";1;8,57142857142857;"";""
"4828";33548068700037;"PH-CH";1;29,5714285714286;"";""
"4829";33753660100012;"SA CLINIQUE DE CHAILLES";1;8;"";""
"4830";33756286200702;"CENTRE DU COLOMBIER";1;4,57142857142857;"";""
"4831";33776090400058;"PIZZA PIERROT ET FILS";1;7,85714285714286;"";""
"4832";33779721100014;"SAS LIMOUX DISTRIBUTION";1;0,571428571428571;"";""
"4833";33792927700065;"METROPOLITAN MODELS";1;26;"";""
"4834";33813993400057;"MARION VIVARES TAILLADE DEFORGE FENELON";1;25;"";""
"4835";33843192700080;"KAWNEER FRANCE SA";1;17,4285714285714;"";""
"4836";33843591000025;"COMITE REUNION - LIGUE CONTRE LE CANCER";1;6,28571428571429;"";""
"4837";33843878100050;"MAC GUFF";1;0,571428571428571;"";""
"4838";33851905100159;"PUBLICIS CONSULTANTS FRANCE";1;25,7142857142857;"";""
"4839";33854939700044;"GEIST 21";1;20;"";""
"4840";33870531200035;"A-D-F-I-C HYERES";1;2,57142857142857;"";""
"4841";33872391900019;"EUROPEAN SYNCHROTRON RADIATION FACILITY";1;21,1428571428571;"";""
"4842";33874289300013;"EHPAD VILLA BETHANIE";1;8,14285714285714;"";""
"4843";33903070200262;"O I FRANCE SAS";1;3,57142857142857;"";""
"4844";33907912100069;"CABINET D'ORTHOPHONIE";1;0,571428571428571;"";""
"4845";33912908200048;"VILLAGE DOUZE";1;3,57142857142857;"";""
"4846";33913536000040;"STTS GROUP";1;17,5714285714286;"";""
"4847";33918102600016;"FOYER RURAL LE FOUGAU";1;4,42857142857143;"";""
"4848";33937998405280;"SAUR";1;23,5714285714286;"";""
"4849";33942875700027;"TS PRODUCTIONS";1;0,714285714285714;"";""
"4850";33944753400019;"ACERTA CERTIFICATION SERVICES PROGRAM";1;17;"";""
"4851";33970113800291;"E.S.A.T. ELISA 30";1;13,1428571428571;"";""
"4852";33970113800366;"ENTREPRISE ADAPTEE LES MAGNANARELLES";1;6,28571428571429;"";""
"4853";33971057600010;"OFFICE DE TOURISME DE COLLIOURE";1;5,57142857142857;"";""
"4854";33972429600019;"AGENCE SALUCES";1;5,57142857142857;"";""
"4855";33977690800032;"PRAZ-DELAVALLADE";1;11,5714285714286;"";""
"4856";33979905800047;"EGI";1;9,57142857142857;"";""
"4857";33980211800077;"VIRGIN RADIO REGIONS";1;0,714285714285714;"";""
"4858";33980485800043;"FONCIERE D'HABITAT ET HUMANISME";1;29,5714285714286;"";""
"4859";33984066200029;"ENTREPRISE COVAL";1;26,5714285714286;"";""
"4860";33984597600036;"GLS (GUYANE LOCATION SERVICE)";1;26;"";""
"4861";33986341700152;"AIDE ALIMENTAIRE";1;13,5714285714286;"";""
"4862";33986341700418;"RESTOS DU COEUR";1;0,285714285714286;"";""
"4863";33990148000055;"LANGUEDOC MEDIA PROMOTION";1;5,57142857142857;"";""
"4864";33993383000012;"ENSEMBLE SCOLAIRE FRANCOISE CABRINI";1;9;"";""
"4865";33999316400260;"START PEOPLE";1;6,42857142857143;"";""
"4866";33999316402100;"START PEOPLE";1;17,5714285714286;"";""
"4867";33999316402795;"START PEOPLE";1;22,5714285714286;"";""
"4868";33999316403355;"START PEOPLE";1;14,2857142857143;"";""
"4869";33999316404155;"START PEOPLE CARCASSONNE";1;18,4285714285714;"";""
"4870";33999316404189;"AGENCE D'INTERIM STARTPEOPLE";1;25,5714285714286;"";""
"4871";34010725900012;"OGEC ECOLE ST LOUIS DE GONZAGUE";1;0,571428571428571;"";""
"4872";34013846000019;"PETITES SOEURS DES PAUVRES MA MAISON";1;1,57142857142857;"";""
"4873";34017181800024;"SNC PHARMACIE DE FLORENSAC";1;0,428571428571429;"";""
"4874";34018908300033;"ASSOC CANTONALE ANIMATION ST JEAN MAUR";1;7,42857142857143;"";""
"4875";34027657500040;"ELCOM";1;28,5714285714286;"";""
"4876";34034342500120;"MAISON D'ENFANTS A CARACTERE SOCIAL";1;11;"";""
"4877";34034342500211;"ALSH MICHEL DE L'HOSPITAL";1;4,71428571428571;"";""
"4878";34034342500237;"L'ENSOLEILLADE";1;0,571428571428571;"";""
"4879";34034342500245;"IME L'ENSOLEILLADE";1;25;"";""
"4880";34034342500252;"ESAT";1;29,2857142857143;"";""
"4881";34034342500260;"AD PEP 34 ESAT LA BULLE BLEUE";1;4;"";""
"4882";34035456200019;"ECOMUSEE PAYSALP";1;17,5714285714286;"";""
"4883";34040220500033;"INSTITUT BIOFORCE";1;17;"";""
"4884";34040308800032;"FEDERATION ADMR";1;5,57142857142857;"";""
"4885";34061732300050;"LES FILMS DU TAMBOUR DE SOIE";1;8,71428571428571;"";""
"4886";34063409600028;"AGORILA";1;4,57142857142857;"";""
"4887";34070921100072;"ATOUT FRANCE  PAYS-BAS";1;25,2857142857143;"";""
"4888";34074141200035;"CFA DE L'IGS";1;5;"";""
"4889";34079395900057;"ENGIE IT";1;25,8571428571429;"";""
"4890";34089872500049;"HODE";1;6,57142857142857;"";""
"4891";34097377500018;"TRANSAC ASSURANCE SAGESSE";1;7,57142857142857;"";""
"4892";34104628200099;"BBC STUDIOS FRANCE";1;24,4285714285714;"";""
"4893";34106240401211;"C.S.A.P.A. LE MAS SAINT GILLES ET SERVICE LES CAPITELLES";1;13,5714285714286;"";""
"4894";34106240401443;"GROUPE SOS SOLIDARITES";1;17,5714285714286;"";""
"4895";34106240402029;"GROUPE SOS SOLIDARITE CADA ELISA";1;10,2857142857143;"";""
"4896";34107909300033;"A.P.S";1;8,42857142857143;"";""
"4897";34117411801527;"KORIAN LES LILAS BLEUS";1;34,5714285714286;"";""
"4898";34137381900133;"RESIDENCE ARPAGE LES ASTERIES";1;12,8571428571429;"";""
"4899";34137381900158;"RESIDENCE ARPAGE LA POESIE";1;27,5714285714286;"";""
"4900";34138658900061;"PASSERELLES";1;1,57142857142857;"";""
"4901";34160949300042;"ADMR VIAS";1;8,28571428571429;"";""
"4902";34190723600325;"NON STOP MEDIA";1;12,1428571428571;"";""
"4903";34193924700035;"FRAC AUVERGNE";1;19,4285714285714;"";""
"4904";34200250800014;"ASSOCIATION FEELU";1;8,28571428571429;"";""
"4905";34205582900036;"AU ROYAUME DES PETITS";1;1,28571428571429;"";""
"4906";34208997600019;"MUSEE DE L'ECOLE RURALE EN BRETAGNE";1;26,1428571428571;"";""
"4907";34217728400029;"KORIAN VILLA LAURAGAIS";1;4,71428571428571;"";""
"4908";34230591900041;"CALLIMEDIA";1;3,57142857142857;"";""
"4909";34234789500035;"SAGA";1;8,28571428571429;"";""
"4910";34245198600018;"CAMA";1;9,57142857142857;"";""
"4911";34247673600026;"CRAC GALERIE CHANTAL CROUSEL";1;12,7142857142857;"";""
"4912";34247982100015;"LE TARMAC";1;6,85714285714286;"";""
"4913";34250015400022;"GROUPEMENT DE SOUTIEN DE PARIS VINCENNES";1;12,7142857142857;"";""
"4914";34264291500033;"VIRAGE";1;8,71428571428571;"";""
"4915";34269201900066;"ASSOCIATION JEAN MONNET";1;26,2857142857143;"";""
"4916";34271632100035;"CLINIQUE VETERINAIRE DU CORUM";1;8,71428571428571;"";""
"4917";34275149200022;"SERVICE D'ENTRAIDE PROTESTANT";1;1,57142857142857;"";""
"4918";34283247400049;"ASS INTER POUR REINSERTION ET EMPLOI";1;9,57142857142857;"";""
"4919";34287815400059;"MAG EVASION";1;8,57142857142857;"";""
"4920";34298470500042;"ETABLISSEMENT CENTRE HERAULT";1;5,57142857142857;"";""
"4921";34299328400013;"CENTRE INTERNATIONAL D'ART ET DU PAYSAGE DE L’ILE DE VASSIVIERE";1;25,8571428571429;"";""
"4922";34300002200016;"ID OF ARTS";1;14,5714285714286;"";""
"4923";34300451100386;"SITA CENTRE OUEST";1;26;"";""
"4924";34300533600015;"FENG SHUI SANTE ENERGIE DES LIEUX";1;3,57142857142857;"";""
"4925";34300871000018;"EBENISTERIE";1;0,571428571428571;"";""
"4926";34301262100011;"ACCOMPAGNEMENT DE LA GROSSESSE ET DE LA NAISSANCE";1;23;"";""
"4927";34301456900010;"CAFE ASSOCIATIF CHEZ THEO";1;37,5714285714286;"";""
"4928";34304244600025;"ASSOCIATION ALLONS Z'ENFANT COMPAGNIE DIDIER THERON";1;23,8571428571429;"";""
"4929";34310417000042;"C.S.A.P.A. AID11 NARBONNE CENTRES DE SOINS D'ACCOMPAGNEMENT ET DE PREVENTION EN ADDICTOLOGIE";1;20,5714285714286;"";""
"4930";34310417000075;"AIDEA11";1;4,57142857142857;"";""
"4931";34324407500028;"HERVE DOMAR PARIS";1;7,57142857142857;"";""
"4932";34326262204901;"SNC LIDL";1;21,8571428571429;"";""
"4933";34326262206344;"LIDL SNC";1;5,57142857142857;"";""
"4934";34326262210544;"DIRECTION REGIONALE LIDL";1;25,7142857142857;"";""
"4935";34326262215659;"LIDL DIRECTION REGIONALE BEZIERS";1;25,8571428571429;"";""
"4936";34326262216970;"LIDL";1;34,4285714285714;"";""
"4937";34332908200022;"ADMR";1;29,5714285714286;"";""
"4938";34340353102429;"COVED";1;15,1428571428571;"";""
"4939";34346062200057;"NCA ENVIRONNEMENT";1;25,5714285714286;"";""
"4940";34353151300012;"REGIE AUTONOME DES SPORTS ET LOISIRS";1;7,57142857142857;"";""
"4941";34353945800087;"TEMPS PARTIEL SANTE";1;8,28571428571429;"";""
"4942";34361675100032;"ESII";1;17,5714285714286;"";""
"4943";34367604500010;"UAG CIDE";1;5,57142857142857;"";""
"4944";34368318100014;"ASSOCIATION GAMMES";1;43,5714285714286;"";""
"4945";34396773300118;"GOUIRAN";1;10,5714285714286;"";""
"4946";34410327000023;"KIABI SAS EUROPE";1;4,57142857142857;"";""
"4947";34419368500031;"AIN DOMICILE SERVICES";1;7,42857142857143;"";""
"4948";34420011800042;"ROC ET CANYON";1;7,57142857142857;"";""
"4949";34422913300022;"ASSOCIATION APIJE";1;13,5714285714286;"";""
"4950";34422913300147;"ASSOCIATION APIJE";1;3,57142857142857;"";""
"4951";34438670100074;"FEDERATION FRANCAISE D’EQUITATION";1;42;"";""
"4952";34443011100098;"NOE PHILIPPE ENTREPRISE";1;5,14285714285714;"";""
"4953";34448658400099;"ASSOCIATION SOLIDARITE URGENCE SETOISE SUS SETE";1;2,28571428571429;"";""
"4954";34449701100025;"PONANT";1;25,8571428571429;"";""
"4955";34460624900029;"NOVOTEL ATRIA NIMES CENTRE";1;6,57142857142857;"";""
"4956";34462735100044;"3B PRODUCTIONS";1;23,5714285714286;"";""
"4957";34465568300037;"WELDOM LAROCHE-TOUEILLE";1;5,57142857142857;"";""
"4958";34484499800148;"MGI COUTIER";1;32,2857142857143;"";""
"4959";34493261100025;"FRANCARE";1;25,4285714285714;"";""
"4960";34505228600027;"EURO NAT SA";1;4,57142857142857;"";""
"4961";34506278000035;"BERTHIER ANDRE";1;13,1428571428571;"";""
"4962";34509449400050;"ASSOCIATION ECLAT";1;8,71428571428571;"";""
"4963";34517506100018;"SA TAMARIS";1;29,5714285714286;"";""
"4964";34522771400044;"CHATEAU DE BRIDOIRE";1;13,1428571428571;"";""
"4965";34739769700017;"KORIAN LES BLES D'OR";1;14,5714285714286;"";""
"4966";34740315600057;"ASMAE ASSOCIATION SOEUR EMMANUELLE";1;25,7142857142857;"";""
"4967";34744388900022;"ASTI";1;8,42857142857143;"";""
"4968";34744985200032;"ASSOCIATION LA CLAIRIERE";1;0,428571428571429;"";""
"4969";34751434100028;"EHPAD RESIDENCE LES JARDINS SAINT JACQUES";1;7,57142857142857;"";""
"4970";34758223100192;"URBANIS";1;26,2857142857143;"";""
"4971";34758223100317;"URBANIS LYON";1;14,2857142857143;"";""
"4972";34768679200081;"EDITIONS MAGNARD - EDITIONS VUIBERT - ALBIN MICHEL EDUCATION";1;24;"";""
"4973";34771711800041;"I2A";1;25,5714285714286;"";""
"4974";34779813400024;"ASIA FOOD";1;111,571428571429;"";""
"4975";34782387400024;"LA BASTIDE DU LUBERON";1;19,2857142857143;"";""
"4976";34783399800037;"CREATEF";1;4;"";""
"4977";34815521900051;"CITYA NICE";1;10,2857142857143;"";""
"4978";34830804000016;"MAISON DE RETRAITE STELLA";1;2,57142857142857;"";""
"4979";34833272700059;"CA FRANCE";1;17,2857142857143;"";""
"4980";34841553000040;"S.A.S LOUIS DISTRIBUTION";1;2,57142857142857;"";""
"4981";34845775500026;"GALERIE LINA DAVIDOV";1;26;"";""
"4982";34849586200016;"RCF RADIO";1;3,57142857142857;"";""
"4983";34849891600025;"GIE COMMERCANTS CENTRE LA GALLERIA";1;1,57142857142857;"";""
"4984";34853362100010;"LES PREMIERS PAS CRECHE HALTE GARDERIE";1;1,57142857142857;"";""
"4985";34866675100055;"TELE LYON METROPOLE";1;4,14285714285714;"";""
"4986";34874489700037;"LA FARANDOLLS";1;8,28571428571429;"";""
"4987";34893638600559;"FENWICK-LINDE";1;3,57142857142857;"";""
"4988";34894497600318;"SA DAUPHINE LIBERE THONON-LES-BAINS";1;8,71428571428571;"";""
"4989";34896593000038;"UCC SPORT EVENT";1;19,1428571428571;"";""
"4990";34913806500025;"SERIPRESS";1;15,5714285714286;"";""
"4991";34927521400022;"LIGUE DE PROTECTION DES OISEAUX DE L'AUDE (LPO AUDE)";1;8,14285714285714;"";""
"4992";34937651700034;"HOPITAL DE LA TIMONE";1;5;"";""
"4993";34938177200020;"ASSOCIATION CRECHE LES ABEILLONS";1;1,57142857142857;"";""
"4994";34942899500055;"STIMULUS";1;0,428571428571429;"";""
"4995";34950537000024;"SANOFI PASTEUR";1;21,2857142857143;"";""
"4996";34956547300023;"MONSIEUR JEAN FRANCOIS MONTESINOS";1;4,57142857142857;"";""
"4997";34962910500033;"ANNIE BERAGUAS";1;6,14285714285714;"";""
"4998";34963378400021;"MEGAMIX";1;8,71428571428571;"";""
"4999";34963839500021;"AIR CORSICA";1;3,85714285714286;"";""
"5000";34979388500022;"CRECHE DES DIABLOTINS";1;1,57142857142857;"";""
"5001";34980532500041;"BROC'N'ROLL";1;0,428571428571429;"";""
"5002";34981931800065;"YFU FRANCE TOURS";1;8,57142857142857;"";""
"5003";34983688200028;"THEATRE DE LA MAUVAISE TETE";1;9,57142857142857;"";""
"5004";34984758200039;"CABINET DE NEUROPSYCHOLOGIE";1;11,5714285714286;"";""
"5005";35005308800034;"LE CUBE";1;25,5714285714286;"";""
"5006";35006186700239;"CENTRE NUTRI FORME";1;2,57142857142857;"";""
"5007";35016381200034;"CABINET DE PSYCHIATRIE ET PSYCHANALYSE";1;25,8571428571429;"";""
"5008";35028453500043;"SARL DE PRESSE AGENCE OCCITANE DE COMMUNICATION";1;3,57142857142857;"";""
"5009";35029322100015;"CRF PASORI";1;2,85714285714286;"";""
"5010";35033106200025;"CENTRE PERMANENT D’INITIATIVES POUR L’ENVIRONNEMENT (CPIE) FLANDRE MARITIME";1;19,5714285714286;"";""
"5011";35056487800014;"YETIGEL INTERNATIONAL";1;27,2857142857143;"";""
"5012";35059993200034;"ZMIROV COMMUNICATION";1;16,4285714285714;"";""
"5013";35060415300055;"MARIE-CHRISTINE FACCHINERI";1;10;"";""
"5014";35064638600028;"MONSIEUR PHILIPPE MORVAN";1;11,5714285714286;"";""
"5015";35078759400067;"LAGARDERE THEMATIQUE";1;26,2857142857143;"";""
"5016";35080668300958;"LA COMPAGNIE DU VENT";1;23,5714285714286;"";""
"5017";35087979700016;"EHPAD";1;8,71428571428571;"";""
"5018";35088070400043;"FISH EYE FILM";1;21,5714285714286;"";""
"5019";35089224600017;"AQUATIQUE CLUB CAMPING LA PINEDE";1;12,5714285714286;"";""
"5020";35090210200028;"LES ESTUDINES";1;24,5714285714286;"";""
"5021";35099270700033;"SCALIAN";1;4,42857142857143;"";""
"5022";35107980100012;"DR EDMUND EFFA GYAN";1;21,5714285714286;"";""
"5023";35112118100066;"SUNSET PRODUCTION";1;21,5714285714286;"";""
"5024";35131507200089;"KALHYGE 1";1;26;"";""
"5025";35132748100013;"LE NOBLE AGE RESIDENCE VERTE PRAIRIE";1;15,2857142857143;"";""
"5026";35133866000118;"HECTARE SAS";1;4;"";""
"5027";35136181100018;"EHPAD SAS HARMONY";1;8;"";""
"5028";35142992300011;"LIMAGRAIN";1;7,28571428571429;"";""
"5029";35147716100019;"SCEA BOUSQUET";1;21,7142857142857;"";""
"5030";35152139800013;"SAURAMPS MEDICAL";1;14,5714285714286;"";""
"5031";35156160000013;"INDIVISION GERARD ET JEAN PIERRE BOUTINET";1;26,2857142857143;"";""
"5032";35164441400044;"ELFE";1;1,42857142857143;"";""
"5033";35170718700016;"ADHP - FOYER ACCUEIL MEDICALISE";1;6,57142857142857;"";""
"5034";35171019900040;"A VOS IMPRESSIONS";1;1,57142857142857;"";""
"5035";35173431400039;"EPICOM";1;7,57142857142857;"";""
"5036";35216069100049;"FL CONCEPTS AND CO";1;25,8571428571429;"";""
"5037";35223613700027;"DAT FRANCE";1;24,7142857142857;"";""
"5038";35232128500038;"1989";1;8,57142857142857;"";""
"5039";35238371500021;"AIRBUS HELICOPTERS";1;24,5714285714286;"";""
"5040";35238743500030;"SCP HUSSIERS DE JUSTICE";1;0,571428571428571;"";""
"5041";35242997100018;"COMMUNAUTE D'EMMAUS";1;15,5714285714286;"";""
"5042";35258084900011;"CRECHE HALTE GARDERIE POMME D'API";1;2,14285714285714;"";""
"5043";35258562400013;"EDITIONS HATIER";1;25,5714285714286;"";""
"5044";35259603500076;"COTECNA INSPECTION FRANCE";1;26;"";""
"5045";35259839500015;"ASSOCIATION AIRELLE";1;3,57142857142857;"";""
"5046";35266693700029;"RESIDENDE HENRI IV";1;28,1428571428571;"";""
"5047";35267239800034;"MAISON FAMILIALE ET RURALES LA PETITE CAMARGUES";1;0,571428571428571;"";""
"5048";35270049600040;"GALATEE FILMS";1;18,4285714285714;"";""
"5049";35271333300016;"LA TRIADE";1;18,2857142857143;"";""
"5050";35289977700028;"UMM SERVICES A DOMICILE";1;2,57142857142857;"";""
"5051";35290570700266;"AUSY";1;25,7142857142857;"";""
"5052";35290570700365;"AUSY";1;25,7142857142857;"";""
"5053";35294361700014;"EHPAD LES DOMINICAINES";1;0,571428571428571;"";""
"5054";35294842600049;"SCENES THEATRE CINEMA";1;0,714285714285714;"";""
"5055";35300824600020;"IRMA GRENOBLE";1;8,57142857142857;"";""
"5056";35302182700087;"SMITHS MEDICAL FRANCE";1;24,5714285714286;"";""
"5057";35319018400062;"AGORA VOYAGES";1;25,8571428571429;"";""
"5058";35320908300057;"LILIANE FRETTE COMMUNICATION";1;26,2857142857143;"";""
"5059";35331064200015;"VIAJES FRANCO ESPANOLA";1;5,28571428571429;"";""
"5060";35354781300033;"AVANT PROJET";1;24,5714285714286;"";""
"5061";35362219400028;"ATELIER JEAN LOUP BOUVIER";1;3,57142857142857;"";""
"5062";35373049200058;"ECOLE PRIVEE @ DISTANCE";1;23,5714285714286;"";""
"5063";35382464200022;"CEMAFOR";1;0,428571428571429;"";""
"5064";35382906200077;"ANTIPODE";1;25,5714285714286;"";""
"5065";35383740400048;"EDITIONS THEATRALES";1;17,5714285714286;"";""
"5066";35383740400055;"EDITIONS THEATRALES";1;7,57142857142857;"";""
"5067";35399129200015;"EHPAD LES CANDELIES";1;12,5714285714286;"";""
"5068";35409211600038;"CENTRE HOSPITALIER LIMOUX QUILLAN";1;3;"";""
"5069";35409242100032;"D2M ENGINEERING";1;0,571428571428571;"";""
"5070";35450022502013;"ZIEGLER FRANCE";1;25,5714285714286;"";""
"5071";35600000000047;"LA POSTE PDC";1;16,5714285714286;"";""
"5072";35600000000048;"LA POSTE - DIRECTION REGIONALE DE MAYOTTE";1;7,28571428571429;"";""
"5073";35600000013548;"LA POSTE";1;14,5714285714286;"";""
